fold,U,W,batch,method_outcome,batch_index2,batch_index,iteration,realTimeInSeconds,elapsedTimeInSeconds
fold6,50.126133462452685,146.86214768233242,batch.ind2,contrastReg_postrelapse_num,5,2,22,27387.724,7.606476
fold7,13.990088226881696,89.59407511403958,batch.ind2,contrastReg_postrelapse_num,5,2,22,27387.724,7.606476
fold8,24.007989259617926,94.83949181039992,batch.ind2,contrastReg_postrelapse_num,5,2,22,27387.724,7.606476
fold9,29.687747819191117,90.97265623091741,batch.ind2,contrastReg_postrelapse_num,5,2,22,27387.724,7.606476
fold10,21.933303993838706,96.39049517852548,batch.ind2,contrastReg_postrelapse_num,5,2,22,27387.724,7.606476
fold1,47.677217697556685,119.16310012334792,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold2,16.078318954133287,90.86800505365943,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold3,29.67010105012879,107.93827630133013,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold4,10.03982524870147,89.47277150268275,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold5,31.92024965325936,124.07597413878332,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold6,11.907866059044977,102.76514114347718,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold7,12.001617339641324,83.48840313550035,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold8,12.00082511881711,91.54894625154564,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold9,34.05209250132019,120.59092224270027,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold10,37.83016770842504,110.4186611381797,batch.ind3,contrastReg_postrelapse_num,5,3,23,27387.724,7.606476
fold1,19.790190465705162,101.85948585947392,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold2,16.14147871052921,96.62426558447909,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold3,36.361842394893245,107.79116622770958,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold4,20.001375198028516,108.94996081899859,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold5,14.01029702970297,87.36319433996788,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold6,34.21191658391261,94.10474603851071,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold7,25.983487712041537,129.76164397907223,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold8,27.863335240778238,87.784113421356,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold9,30.09289521208651,92.12473109371157,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold10,17.620129870129873,120.01616232930053,batch.ind4,contrastReg_postrelapse_num,5,4,24,27387.724,7.606476
fold1,29.769665147612443,85.70946369018291,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold2,24.26998679286815,113.62160265516685,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold3,17.98465279000176,107.70170562055803,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold4,27.644356897614227,90.69099835443333,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold5,19.993421486875977,118.54178254651296,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold6,13.794117647058822,109.82110756068964,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold7,21.76471170992669,118.09891170838064,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold8,41.89011666299802,114.09940034559114,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold9,20.26812678846577,95.45709575984172,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold10,31.92024965325936,98.6099722159951,batch.ind5,contrastReg_postrelapse_num,5,5,25,27387.724,7.606476
fold1,9.950932934342545,86.69972018475794,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold2,39.94919786096256,124.16377569632793,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold3,37.90316048947971,110.69259185879255,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold4,33.919413395528956,91.88561153627477,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold5,32.53644892745452,101.39940745422477,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold6,13.791208549080093,84.76495436374942,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold7,40.04079207920792,125.79180189887572,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold8,19.86067215423893,104.49877445685725,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold9,33.74489706044258,88.38087172801323,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold10,24.00165023763422,117.36824575018063,batch.ind1,dWOLS_mlogarr0001,1,1,1,5.776,0.890774
fold1,29.79505996259214,100.29237210039982,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold2,25.86675252625322,104.06082373939587,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold3,23.924884437596305,110.72020270823042,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold4,32.006721524278895,100.90516216733077,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold5,34.23149900946511,87.04029043034367,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold6,26.088919966524248,87.36889841060724,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold7,35.52446998216762,110.32258088139864,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold8,34.0478145083194,116.76890137500536,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold9,18.060927283534774,110.62134132176026,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold10,16.00004400343227,73.97273639499939,batch.ind2,dWOLS_mlogarr0001,1,2,2,5.776,0.890774
fold1,35.4049685063648,109.87823633833952,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold2,19.829218197879857,93.74333456077085,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold3,34.31777459828307,107.02014146365937,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold4,13.913547237076648,101.82104167657978,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold5,25.899165859670745,95.61662806885168,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold6,27.98079207920792,108.81970358021428,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold7,19.956254813510835,85.94493594373505,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold8,23.766488413547236,102.42284909732669,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold9,26.036555851356407,93.91462439614438,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold10,19.98678796946162,85.22181981118553,batch.ind3,dWOLS_mlogarr0001,1,3,3,5.776,0.890774
fold1,42.67317218149395,128.24668078989734,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold2,11.955176587083287,110.68821652547034,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold3,21.963839904893995,77.79912681166644,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold4,25.737076648841352,99.25718838341135,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold5,33.592223494692334,98.13008267367536,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold6,24.35626238168611,112.2925052464676,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold7,27.869246171448687,92.72634844633232,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold8,30.02726372538233,106.76043776996043,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold9,28.05021454505446,116.05429177088173,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold10,27.644356897614227,99.69831934550447,batch.ind4,dWOLS_mlogarr0001,1,4,4,5.776,0.890774
fold1,19.750473255558003,100.55733535945139,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold2,22.053367818622057,103.82073573939373,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold3,29.917112299465238,116.33292216768481,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold4,28.096655297612497,86.55769776540137,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold5,29.67010105012879,104.84888617834247,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold6,25.933843107052482,107.25322651226983,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold7,32.007130124777184,82.44222146577503,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold8,34.22303219838788,117.63879001418279,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold9,26.166046869842667,95.72046233199731,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold10,40.2110719400683,136.62021061423155,batch.ind5,dWOLS_mlogarr0001,1,5,5,5.776,0.890774
fold1,28.00932080288758,106.20138523704529,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold2,39.97357593892323,122.14814582231459,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold3,26.003388264284613,117.35891878416618,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold4,46.019747843689494,122.27392173631114,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold5,9.802934179222838,64.02965688389808,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold6,33.97687619634332,129.42727111359451,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold7,13.728988219751184,88.04327112431758,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold8,29.687747819191117,102.36274460313919,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold9,15.899867885060003,92.21449434724842,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold10,21.864275807410344,73.39453653114522,batch.ind1,dWOLS_mlogarr0001,2,1,6,6.322,0.8967125
fold1,29.952308132371062,106.16039397147522,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold2,44.05342981760507,108.03258634081683,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold3,16.001100158422812,93.54136686031865,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold4,15.862834195180987,103.79716628376968,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold5,38.35316918468925,121.9020469754922,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold6,27.197164948453608,120.34954657738798,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold7,19.66419766674004,75.54034905337589,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold8,24.040396039603962,86.77485514465204,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold9,15.921164428791549,71.44803436566218,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold10,22.003377263426547,101.2516669688326,batch.ind2,dWOLS_mlogarr0001,2,2,7,6.322,0.8967125
fold1,25.81935398697412,106.85987894371779,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold2,20.00445632798574,70.6496734466296,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold3,37.93128712871287,103.83947059182304,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold4,13.791208549080093,85.79292147786934,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold5,28.216465226867445,124.97203738655408,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold6,25.796791443850267,109.96857571975339,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold7,22.0739293185071,109.8963032458362,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold8,11.896686116921721,92.5000389517525,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold9,37.74969743646165,122.42163817851441,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold10,32.02069306930693,106.31029906276049,batch.ind3,dWOLS_mlogarr0001,2,3,8,6.322,0.8967125
fold1,25.91622103386809,117.70149861948387,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold2,16.026578073089702,86.94114034939899,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold3,16.002156452855097,94.352787391307,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold4,41.79667730223347,112.1021187919689,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold5,24.586607142857144,111.37693605162804,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold6,21.979744746396744,90.14815327235148,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold7,33.97070871690966,96.81991669772721,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold8,25.975935828877006,115.08745383537024,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold9,36.016740039621396,92.00218383224683,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold10,23.862003697508584,91.86829365600877,batch.ind4,dWOLS_mlogarr0001,2,4,9,6.322,0.8967125
fold1,28.185383244206772,99.20634293167208,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold2,22.08494472096199,99.40498026430214,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold3,41.98630302763598,94.46601581264252,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold4,21.65007160956263,99.12206409276419,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold5,27.571364116559558,92.85112321720484,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold6,25.966316623736873,108.62040962793681,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold7,26.01665529911333,106.5966928664789,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold8,27.76973684210526,100.83593877354068,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold9,32.35998239049086,106.86825863378955,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold10,39.72674661678953,126.77220170239858,batch.ind5,dWOLS_mlogarr0001,2,5,10,6.322,0.8967125
fold1,28.216465226867445,103.10081049225575,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold2,38.319634602685454,91.71117349570001,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold3,31.76827094474153,89.73257639811571,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold4,32.18627450980392,124.77997025454447,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold5,20.006657716348272,118.82726964100326,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold6,21.538560666137986,70.34074273701488,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold7,19.787679373184258,115.70095671724002,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold8,36.79017857142857,121.00093869169844,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold9,29.84150071515018,69.16054774788127,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold10,22.01049504950495,111.34654359891842,batch.ind1,dWOLS_mlogarr0001,3,1,11,6.347,0.8919699
fold1,18.160491381018428,121.40185012423262,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold2,20.095577071184948,113.2824686202583,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold3,29.952308132371062,90.05436743466007,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold4,37.9737972035671,111.15989719269317,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold5,25.952033092765358,121.80296085839646,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold6,25.964251899152263,106.05446508482913,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold7,33.98350971375767,90.5821559215089,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold8,27.707664884135472,94.68698337402287,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold9,31.899385408406026,77.92018817567623,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold10,17.750517211022096,85.13520807659957,batch.ind2,dWOLS_mlogarr0001,3,2,12,6.347,0.8919699
fold1,20.366682828995216,87.49693571211311,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold2,23.716018135399242,84.69235522836644,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold3,21.918588276711848,81.68851844850464,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold4,33.985752948424576,114.93810215036467,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold5,34.26996235387359,115.77795742606764,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold6,23.519204510417126,83.78203090510522,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold7,44.01338804426746,120.2932127597123,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold8,30.229639005062733,94.32961240548335,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold9,23.902140908290793,97.27087572068284,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold10,17.53370340999207,126.50259889563219,batch.ind3,dWOLS_mlogarr0001,3,3,13,6.347,0.8919699
fold1,28.143096050170534,119.45177316805317,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold2,32.10170964618905,128.56056835223285,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold3,27.968755500792113,101.07319916490972,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold4,37.83016770842504,113.00665059845443,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold5,39.67349768875193,116.7563596046177,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold6,28.499173735815795,88.55776906634297,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold7,13.841847407244302,88.0289121021942,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold8,21.678033306899287,98.34579071725285,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold9,17.95148301355395,112.3925885738224,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold10,28.11690112938379,87.2002128655932,batch.ind4,dWOLS_mlogarr0001,3,4,14,6.347,0.8919699
fold1,27.88680926916221,112.37694983413066,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold2,31.969030540397817,115.21323193743184,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold3,27.52317975597939,108.14261365018743,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold4,24.184491978609625,111.68211649042668,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold5,31.86466678404789,86.67494653218924,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold6,34.07083415890628,93.59434050927442,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold7,25.968952234206473,119.87645338338966,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold8,23.98069306930693,92.77817065484783,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold9,28.214334516121923,104.09905021353688,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold10,28.01334404083519,105.4789383715667,batch.ind5,dWOLS_mlogarr0001,3,5,15,6.347,0.8919699
fold1,28.04651162790698,116.35273088056515,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold2,17.974153297682708,108.47721812886687,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold3,44.106735637244114,100.51534454478109,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold4,15.868421052631577,102.06861030698893,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold5,13.895171229861784,90.11415962846311,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold6,24.18776027321802,102.45572293987624,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold7,20.015908840691402,100.75287782917339,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold8,28.360849939447316,108.59523043363949,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold9,34.05059405940594,95.68935450423893,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
fold10,31.791674002993222,99.4209549529062,batch.ind1,dWOLS_mlogarr0001,4,1,16,5.651,0.8883293
